姓名,付款人,用户(下单人),订单类型,日期,退款日期,打单重量,结算重量,重量差,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
香庭花园_站点,合计金额:,648.29,快递金额:, 626.09,干洗金额:, 22.20,,,,,,,,,,,,,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:47:44,,3,0.71,2,8.00,0.00,3.60,45% ,1,1917214197408391168,极兔快递,JT0016343553082,服饰,四川省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:46:27,,1,0.2,0,6.00,0.00,2.80,6-3.2,1,1917213876367974400,极兔快递,JT0016344033013,生活用品,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:44:37,,1,0.91,0,6.00,0.00,2.80,6-3.2,1,1917213291975598080,极兔快递,JT0016345735092,服饰,四川省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:42:40,,1,0.44,0,6.00,0.00,2.80,6-3.2,1,1917212913389330432,极兔快递,JT0016345645355,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:41:39,,1,0.33,0,6.00,0.00,2.80,6-3.2,1,1917212665413689344,极兔快递,JT0016335956213,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:40:01,,1,1.0,0,6.00,0.00,2.80,6-3.2,1,1917212255110094848,极兔快递,JT0016343420616,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:37:22,,1,0.32,0,6.00,0.00,2.80,6-3.2,1,1917211582708637696,极兔快递,JT0016341555324,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:36:23,,1,0.32,0,6.00,0.00,2.80,6-3.2,1,1917211338826637312,极兔快递,JT0016335277694,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:33:27,,1,0.39,0,6.00,0.00,2.80,6-3.2,1,1917210601216335872,极兔快递,JT0016344325334,服饰,安徽省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:31:53,,1,0.28,0,6.00,0.00,2.80,6-3.2,1,1917210207027257344,极兔快递,JT0016345886478,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:30:04,,1,0.56,0,6.00,0.00,2.80,6-3.2,1,1917209751857192960,极兔快递,JT0016334442933,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:28:40,,1,0.38,0,6.00,0.00,2.80,6-3.2,1,1917209397715329024,极兔快递,JT0016343688878,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:26:46,,1,0.45,0,6.00,0.00,2.80,6-3.2,1,1917208920034435072,极兔快递,JT0016342760017,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:07:43,,1,0.32,0,6.00,0.00,2.80,6-3.2,1,1917204127723347968,极兔快递,JT0016344690272,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:06:12,,1,0.34,0,6.00,0.00,2.80,6-3.2,1,1917203743483158528,极兔快递,JT0016341326316,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:04:48,,1,0.35,0,6.00,0.00,2.80,6-3.2,1,1917203393107779584,极兔快递,JT0016345231630,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 21:02:53,,1,0.27,0,6.00,0.00,2.80,6-3.2,1,1917202911538765824,极兔快递,JT0016345904254,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:59:29,,1,0.82,0,6.00,0.00,2.80,6-3.2,1,1917202054525018112,极兔快递,JT0016345443365,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:57:45,,1,0.27,0,6.00,0.00,2.80,6-3.2,1,1917201460506714112,极兔快递,JT0016343027013,服饰,江苏省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:55:51,,1,0.4,0,6.00,0.00,2.80,6-3.2,1,1917201143840956416,极兔快递,JT0016342997977,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:54:38,,1,0.53,0,6.00,0.00,2.80,6-3.2,1,1917200833311465472,极兔快递,JT0016346071375,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:52:41,,2,1.24,0,7.00,0.00,3.01,43% ,1,1917200337544732672,极兔快递,JT0016333205199,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:50:55,,1,0.36,0,6.00,0.00,2.80,6-3.2,1,1917199900489867264,极兔快递,JT0016344209590,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:48:57,,1,0.66,0,6.00,0.00,2.80,6-3.2,1,1917199402886029312,极兔快递,JT0016345337650,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:47:34,,1,0.73,0,6.00,0.00,2.80,6-3.2,1,1917199052053471232,极兔快递,JT0016342943760,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:45:19,,1,1.15,-1,6.00,0.00,2.80,6-3.2,1,1917198489823797248,极兔快递,JT0016333200038,服饰,江苏省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:43:16,,1,0.63,0,6.00,0.00,2.80,6-3.2,1,1917197975497269248,极兔快递,JT0016345025115,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:12:02,,1,0.31,0,6.00,0.00,2.80,6-3.2,1,1917190109675708416,极兔快递,JT0016344098714,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:08:31,,1,0.22,0,6.00,0.00,2.80,6-3.2,1,1917189226409811968,极兔快递,JT0016344620325,服饰,湖北省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:06:48,,1,0.2,0,6.00,0.00,2.80,6-3.2,1,1917188594542108672,极兔快递,JT0016343930695,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:04:20,,1,0.7,0,7.00,0.00,2.80,6-3.2,1,1917188159408234496,极兔快递,JT0016344913017,服饰,上海市,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 20:02:47,,1,0.56,0,6.00,0.00,2.80,6-3.2,1,1917187785330843648,极兔快递,JT0016344585338,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 19:59:46,,1,0.55,0,6.00,0.00,2.80,6-3.2,1,1917187021124460544,极兔快递,JT0016344807518,服饰,河北省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 19:58:57,,1,1.27,-1,6.00,0.00,2.80,6-3.2,1,1917186818451496960,极兔快递,JT0016344036648,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 19:55:47,,1,0.52,0,6.00,0.00,2.80,6-3.2,1,1917186022771056640,极兔快递,JT0016339568044,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 15:37:18,,1,0.66,0,6.00,0.00,2.80,6-3.2,1,1917120973822025728,极兔快递,JT0016329579722,服饰,湖南省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-29 15:35:19,,1,0.48,0,6.00,0.00,2.80,6-3.2,1,1917120471319240704,极兔快递,JT0016339454359,服饰,湖南省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 20:51:00,,1,0.44,0,6.00,0.00,2.80,6-3.2,1,1916837522174697472,极兔快递,JT0016321941773,服饰,辽宁省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 20:50:01,,1,0.48,0,6.00,0.00,2.80,6-3.2,1,1916837285481734144,极兔快递,JT0016327239982,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 20:48:40,,1,0.28,0,6.00,0.00,2.80,6-3.2,1,1916836946691022848,极兔快递,JT0016325871216,服饰,福建省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 20:44:28,,2,1.01,0,7.00,0.00,3.01,43% ,1,1916835885938958336,极兔快递,JT0016324885530,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 20:42:10,,1,0.46,0,6.00,0.00,2.80,6-3.2,1,1916835303484350464,极兔快递,JT0016327556895,服饰,辽宁省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 20:38:55,,1,0.61,0,6.00,0.00,2.80,6-3.2,1,1916834484714266624,极兔快递,JT0016324471343,服饰,江苏省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 20:37:30,,2,1.85,0,7.00,0.00,3.01,43% ,1,1916834134624100352,极兔快递,JT0016328050724,生活用品,山东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 20:32:51,,1,0.46,0,6.00,0.00,2.80,6-3.2,1,1916832940522528768,极兔快递,JT0016321936505,服饰,河北省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 20:32:08,,1,0.42,0,6.00,0.00,2.80,6-3.2,1,1916832785572356096,极兔快递,JT0016324934530,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 19:40:30,,1,0.4,0,6.00,0.00,2.80,6-3.2,1,1916819598823186432,极兔快递,JT0016325043169,服饰,山东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 19:14:03,,1,0.2,0,6.00,0.00,2.80,6-3.2,1,1916813136818397184,极兔快递,JT0016320686797,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 19:08:11,,1,0.35,0,6.00,0.00,2.80,6-3.2,1,1916811647144222720,极兔快递,JT0016326954398,服饰,福建省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 19:05:16,,1,0.39,0,6.00,0.00,2.80,6-3.2,1,1916810924914434048,极兔快递,JT0016321502950,服饰,江苏省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 19:04:13,,1,0.2,0,6.00,0.00,2.80,6-3.2,1,1916810658915868672,极兔快递,JT0016317734793,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-28 19:02:56,,1,0.36,0,6.00,0.00,2.80,6-3.2,1,1916810334641643520,极兔快递,JT0016325276639,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-27 21:16:21,,2,2.21,-1,7.00,0.00,3.01,43% ,1,1916481517595189248,极兔快递,JT0016309601027,生活用品,河北省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-27 20:57:54,,5,7.4,-3,12.50,7.50,5.00,40% ,1,1916476881177993216,极兔快递,JT0016306692736,生活用品,河北省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-27 19:38:20,,2,1.81,0,7.00,0.00,3.01,43% ,1,1916456853854543872,极兔快递,JT0016308201310,生活用品,河南省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-27 19:35:44,,1,0.27,0,6.00,0.00,2.80,6-3.2,1,1916456201812238336,极兔快递,JT0016306540723,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-27 19:34:31,,1,0.22,0,6.00,0.00,2.80,6-3.2,1,1916455895544160256,极兔快递,JT0016308644189,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-27 19:32:34,,1,0.97,0,6.00,0.00,2.80,6-3.2,1,1916455406609948672,极兔快递,JT0016308463534,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-27 19:30:50,,1,0.45,0,6.00,0.00,2.80,6-3.2,1,1916454970716905472,极兔快递,JT0016302214596,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-27 19:22:36,,1,0.73,0,6.00,0.00,2.80,6-3.2,1,1916452894892941312,极兔快递,JT0016307894321,服饰,江西省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-27 19:02:26,,1,0.24,0,6.00,0.00,2.80,6-3.2,1,1916447443291791360,极兔快递,JT0016301930595,服饰,山东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-26 19:38:37,,1,0.35,0,6.00,0.00,2.80,6-3.2,1,1916094542774067200,极兔快递,JT0016289200765,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-26 19:37:29,,1,0.48,0,6.00,0.00,2.80,6-3.2,1,1916094255841730560,极兔快递,JT0016285625580,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-26 19:07:47,,1,0.26,0,6.00,0.00,2.80,6-3.2,1,1916086780220465152,极兔快递,JT0016291228053,服饰,湖北省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-26 19:06:23,,1,0.48,0,6.00,0.00,2.80,6-3.2,1,1916086426225401856,极兔快递,JT0016291973895,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-25 18:25:34,,1,0.22,0,6.00,0.00,2.80,6-3.2,1,1915713764466679808,极兔快递,JT0016275861892,服饰,江苏省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-25 18:23:55,,1,0.31,0,6.00,0.00,2.80,6-3.2,1,1915713346726584320,极兔快递,JT0016272859204,服饰,湖北省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-25 18:23:07,,1,0.78,0,6.00,0.00,2.80,6-3.2,1,1915713149770457088,极兔快递,JT0016276071996,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-24 20:05:56,,3,2.28,0,8.00,0.00,3.60,45% ,1,1915376637145047040,极兔快递,JT0016255925860,服饰,山东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-24 19:50:25,,1,0.42,0,6.00,0.00,2.80,6-3.2,1,1915372731585323008,极兔快递,JT0016258496283,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-24 19:49:20,,1,0.42,0,6.00,0.00,2.80,6-3.2,1,1915372452248870912,极兔快递,JT0016259328257,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-24 19:46:59,,1,0.25,0,6.00,0.00,2.80,6-3.2,1,1915371866023583744,极兔快递,JT0016252921069,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-24 19:45:45,,1,0.2,0,6.00,0.00,2.80,6-3.2,1,1915371404893413376,极兔快递,JT0016259510680,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-24 13:30:36,,1,0.22,0,6.00,0.00,2.80,6-3.2,1,1915277152209395712,极兔快递,JT0016250378057,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-24 13:28:27,,1,0.79,0,6.00,0.00,2.80,6-3.2,1,1915276486967615488,极兔快递,JT0016247814716,服饰,湖南省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-24 13:26:51,,1,0.2,0,6.00,0.00,2.80,6-3.2,1,1915276205655646208,极兔快递,JT0016246978401,服饰,湖南省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-23 21:24:08,,1,0.2,0,6.00,0.00,2.80,6-3.2,1,1915033929960574976,极兔快递,JT0016243330234,服饰,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-23 21:05:04,,1,0.3,0,6.00,0.00,2.80,6-3.2,1,1915029134516342784,极兔快递,JT0016241105250,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-23 21:03:11,,1,0.29,0,6.00,0.00,2.80,6-3.2,1,1915028644697133056,极兔快递,JT0016242316947,服饰,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-23 19:42:06,,1,0.46,0,6.00,0.00,2.80,6-3.2,1,1915008251408076800,极兔快递,JT0016242358933,食品,广东省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-23 13:09:24,,1,0.34,0,6.00,0.00,2.80,6-3.2,1,1914909424806187008,极兔快递,JT0016232348048,生活用品,陕西省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-23 08:31:28,,1,0.95,0,6.00,0.00,2.80,6-3.2,1,1914839479825125376,极兔快递,JT0016226916963,服饰,河南省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-22 20:23:25,,1,0.49,0,6.00,0.00,2.80,6-3.2,1,1914656093315715072,极兔快递,JT0016210879328,服饰,河北省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-20 21:35:00,,1,0.2,0,6.00,0.00,2.80,6-3.2,1,1913949501977731072,极兔快递,JT0016193473516,生活用品,浙江省,
香庭花园_站点-香庭花园,香庭花园,香庭花园,快递,2025-04-20 21:33:46,,1,0.2,0,6.00,0.00,2.80,6-3.2,1,1913949189963456512,极兔快递,JT0016191751852,生活用品,浙江省,
