姓名,订单类型,日期,退款日期,打单重量,结算重量,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
宝园小区6元寄快递服务站_站点,总计:,1349.96,,,,,,,,,,,,,,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-31 18:04:25,,1,,6.00,,2.32,42% - 0.2,2,1885267833935933440,极兔快递,JT0015171623235,服饰,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-31 18:01:13,,2.25,,10.00,,5.30,55% - 0.2,2,1885267026737934336,极兔快递,JT0015172386281,生活用品,浙江省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-31 17:00:20,,3.65,,12.00,,5.80,50% - 0.2,2,1885251666190053376,极兔快递,JT0015174766035,食品,江西省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-31 16:20:28,,1,,6.00,,2.32,42% - 0.2,2,1885241670693859328,极兔快递,JT0015171760536,化妆品,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-31 15:52:20,,0.55,,12.00,,3.80,31.67% - 0.2,2,1885234599256698880,极兔快递,JT0015173664450,饰品,海南省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-31 15:50:42,,0.55,,12.00,,3.80,31.67% - 0.2,2,1885234187334103040,极兔快递,JT0015174317533,饰品,海南省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-31 15:40:19,,1.05,,8.00,,3.88,51% - 0.2,2,1885231569790611456,极兔快递,JT0015174576744,服饰,山东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-26 10:42:56,,1,,6.00,,2.32,42% - 0.2,2,1883344812029321216,极兔快递,JT0015167132993,服饰,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-26 10:16:32,,1,,6.00,,2.32,42% - 0.2,2,1883338170378297344,极兔快递,JT0015168102717,服饰,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-23 01:48:01,2025-01-23 12:44:42,17.06,,54.00,,0.00,,2,1882123003925700608,极兔快递,JT0015145437834,生活用品,江西省,已全额退款
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-23 11:24:39,,1.8,,8.00,,3.88,51% - 0.2,2,1882268113661403136,极兔快递,JT0015140853025,食品,云南省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-23 01:01:48,,1,,6.00,,2.32,42% - 0.2,2,1882111394469715968,极兔快递,JT0015145993162,生活用品,甘肃省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-23 00:59:47,,1,,6.00,,2.32,42% - 0.2,2,1882110837021548544,极兔快递,JT0015145516593,服饰,山东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-23 00:58:28,,1,,6.00,,2.32,42% - 0.2,2,1882110562714066944,极兔快递,JT0015144090558,化妆品,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-23 00:57:09,,1,,6.00,,2.32,42% - 0.2,2,1882110222493097984,极兔快递,JT0015128766507,生活用品,浙江省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-23 00:54:36,,1,,6.00,,2.32,42% - 0.2,2,1882109568160702464,极兔快递,JT0015126313993,服饰,江苏省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-23 00:44:51,,1,,6.00,,2.32,42% - 0.2,2,1882107115478523904,极兔快递,JT0015142996242,服饰,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-23 00:36:22,,1,,6.00,,2.32,42% - 0.2,2,1882104970171719680,极兔快递,JT0015141555982,服饰,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-22 19:10:21,,1,,6.00,,2.32,42% - 0.2,2,1882022959246032896,极兔快递,JT0015130443740,服饰,浙江省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 23:19:51,,0.95,,6.00,,2.32,42% - 0.2,2,1881723359824912384,极兔快递,JT0015132815141,生活用品,山东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 23:06:03,,1,,6.00,,2.32,42% - 0.2,2,1881719862425493504,极兔快递,JT0015123888678,生活用品,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 22:38:08,,3,,10.00,,5.30,55% - 0.2,2,1881712861591052288,极兔快递,JT0015126107828,食品,陕西省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 22:36:36,,1.5,,8.00,,3.88,51% - 0.2,2,1881712463329304576,极兔快递,JT0015129262390,食品,陕西省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 22:20:29,,1,,6.00,,2.32,42% - 0.2,2,1881708422100623360,极兔快递,JT0015133383873,服饰,浙江省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 22:18:34,,0.9,,6.00,,2.32,42% - 0.2,2,1881707915160264704,极兔快递,JT0015130519467,服饰,福建省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 21:55:06,,1,,6.00,,2.32,42% - 0.2,2,1881702007604715520,极兔快递,JT0015132453285,服饰,江苏省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 21:51:59,,1,,6.00,,2.32,42% - 0.2,2,1881701248322445312,极兔快递,JT0015134080635,生活用品,河南省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 21:41:15,2025-01-21 21:49:39,1,,6.00,,0.00,,2,1881698537174671360,极兔快递,JT0015133272085,服饰,河南省,已全额退款
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 21:36:12,,1,,6.00,,2.32,42% - 0.2,2,1881697257089867776,极兔快递,JT0015133964902,服饰,浙江省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 21:30:39,,1,,6.00,,2.32,42% - 0.2,2,1881695852669116416,极兔快递,JT0015132853475,服饰,河南省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 21:11:50,,2.1,,10.00,,5.30,55% - 0.2,2,1881691111864082432,极兔快递,JT0015132625838,生活用品,山东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-21 10:25:51,,1,,6.00,,2.32,42% - 0.2,2,1881528575567011840,极兔快递,JT0015105122770,服饰,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-20 21:28:10,,1,,6.00,,2.32,42% - 0.2,2,1881332843853586432,极兔快递,JT0015114008767,服饰,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-20 21:24:54,,1,,6.00,,2.32,42% - 0.2,2,1881332025318383616,极兔快递,JT0015112408857,服饰,浙江省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-20 21:09:01,,1.4,,8.00,,3.88,51% - 0.2,2,1881327979626962944,极兔快递,JT0015118793553,书,安徽省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 23:21:07,,1,,6.00,,2.32,42% - 0.2,2,1880998880275124224,极兔快递,JT0015102407564,生活用品,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 23:17:32,,1,,6.00,,2.32,42% - 0.2,2,1880998000293367808,极兔快递,JT0015103848530,数码产品,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 23:14:22,,1,,6.00,,2.32,42% - 0.2,2,1880997206445838336,极兔快递,JT0015103666386,服饰,浙江省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 23:12:12,,1,,6.00,,2.32,42% - 0.2,2,1880996659856723968,极兔快递,JT0015101234523,服饰,浙江省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 23:10:10,,1,,6.00,,2.32,42% - 0.2,2,1880996136621494272,极兔快递,JT0015100123374,生活用品,浙江省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 23:09:20,,1,,6.00,,2.32,42% - 0.2,2,1880995922460332032,极兔快递,JT0015102614738,服饰,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 23:08:37,,1,,6.00,,2.32,42% - 0.2,2,1880995736501669888,极兔快递,JT0015099122079,服饰,湖北省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 23:05:15,,1,,6.00,,2.32,42% - 0.2,2,1880994910563520512,极兔快递,JT0015099192698,服饰,浙江省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 23:02:39,,1,,6.00,,2.32,42% - 0.2,2,1880994236270432256,极兔快递,JT0015103674245,服饰,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 23:01:45,,1,,6.00,,2.32,42% - 0.2,2,1880994011086639104,极兔快递,JT0015096492817,服饰,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 23:00:14,,1,,6.00,,2.32,42% - 0.2,2,1880993438404759552,极兔快递,JT0015099151017,生活用品,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 22:13:31,,1,,6.00,,2.32,42% - 0.2,2,1880981891913666560,极兔快递,JT0015102633031,服饰,广东省,
宝园小区6元寄快递服务站_站点-宝园小区6元寄快递服务站,快递,2025-01-19 22:10:15,,1,,6.00,,2.32,42% - 0.2,2,1880981049424793600,极兔快递,JT0015103850839,鞋,浙江省,
