姓名,订单类型,日期,退款日期,打单重量,结算重量,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
花溪湾智慧社区服务站_站点,总计:,306.72,,,,,,,,,,,,,,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-31 21:31:24,,0.92,,6.00,,2.32,42% - 0.2,2,1885319950759407616,极兔快递,JT0015174389888,其他,广东省,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-31 21:28:28,,0.76,,6.00,,2.32,42% - 0.2,2,1885319209827217408,极兔快递,JT0015167783129,其他,广东省,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-31 21:26:34,,0.35,,6.00,,2.32,42% - 0.2,2,1885318734591602688,极兔快递,JT0015169432045,其他,福建省,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-31 21:23:49,,0.1,,6.00,,2.32,42% - 0.2,2,1885318043076702208,极兔快递,JT0015175416049,其他,福建省,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-31 21:18:02,2025-01-31 21:21:19,0.1,,6.00,,0.00,,2,1885316586168430592,极兔快递,JT0015175231110,其他,广东省,已全额退款
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-31 21:20:56,,0.1,,6.00,,2.32,42% - 0.2,2,1885317314047946752,极兔快递,JT0015173725493,其他,广东省,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-31 20:52:59,,1.1,,8.00,,3.88,51% - 0.2,2,1885310281034805248,极兔快递,JT0015166460295,服饰,江苏省,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-31 20:48:26,,1.13,,8.00,,3.88,51% - 0.2,2,1885309132198162432,极兔快递,JT0015175462576,服饰,安徽省,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-31 20:04:39,,1.05,,8.00,,3.88,51% - 0.2,2,1885298117226049536,极兔快递,JT0015175861695,鞋,福建省,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-31 19:50:34,,1.1,,8.00,,3.88,51% - 0.2,2,1885294569155244032,极兔快递,JT0015174280977,服饰,湖北省,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-21 21:43:26,,1,,6.00,,2.32,42% - 0.2,2,1881699096921317376,极兔快递,JT0015131305323,服饰,安徽省,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-21 21:41:20,,1.5,,8.00,,3.88,51% - 0.2,2,1881698567457546240,极兔快递,JT0015131136377,服饰,安徽省,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-21 21:37:54,,3,,10.00,,5.30,55% - 0.2,2,1881697704492081152,极兔快递,JT0015130372478,纸尿裤,四川省,
花溪湾智慧社区服务站_站点-花溪湾智慧社区服务站,快递,2025-01-20 22:06:18,,1.72,,8.00,,3.88,51% - 0.2,2,1881342466207719424,极兔快递,JT0015118404523,服饰,安徽省,
