姓名,订单类型,日期,退款日期,打单重量,结算重量,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
凯泽智慧社区团寄快递_站点,总计:,2882.81,,,,,,,,,,,,,,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-25 22:06:08,2025-02-09 17:35:18,1,,6.00,,0.00,,1,1883154365529006080,极兔快递,JT0015166973393,服饰,河南省,已全额退款
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-28 13:16:26,,1,,6.00,,2.32,42% - 0.2,1,1884108211101179904,极兔快递,JT0015169360824,服饰,浙江省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-27 14:18:23,,2,,7.00,,2.81,43% - 0.2,1,1883761424763002880,极兔快递,JT0015169183747,生活用品,广东省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-27 14:14:01,,1,,6.00,,2.32,42% - 0.2,1,1883760331991621632,极兔快递,JT0015167293442,生活用品,安徽省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-27 14:06:54,,1,,6.00,,2.32,42% - 0.2,1,1883758537433489408,极兔快递,JT0015167616897,服饰,广东省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 19:42:50,,1,,6.00,,2.32,42% - 0.2,1,1883480686499012608,极兔快递,JT0015168171121,服饰,广东省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 19:37:10,,1,,6.00,,2.32,42% - 0.2,1,1883479255641563136,极兔快递,JT0015169546224,生活用品,浙江省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 19:36:25,,1,,6.00,,2.32,42% - 0.2,1,1883479075731087360,极兔快递,JT0015168422077,生活用品,浙江省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 19:28:40,,1,,6.00,,2.32,42% - 0.2,1,1883477126310862848,极兔快递,JT0015168400227,服饰,福建省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-12 14:33:43,2025-01-26 18:13:28,1,,6.00,,0.00,,1,1878329467780517888,极兔快递,JT0014987133044,服饰,浙江省,已全额退款
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 18:11:54,,1,,6.00,,2.32,42% - 0.2,1,1883457778200420352,极兔快递,JT0015169473376,服饰,江西省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 18:11:12,,1,,6.00,,2.32,42% - 0.2,1,1883457632553213952,极兔快递,JT0015163160398,服饰,江西省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 18:02:32,,1,,6.00,,2.32,42% - 0.2,1,1883455452391743488,极兔快递,JT0015169215458,生活用品,广东省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 17:59:29,,1,,10.00,,1.80,42% - 0.2,1,1883454677192089600,极兔快递,JT0015167609443,服饰,内蒙古自治区,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 12:05:32,,1.3,,20.00,,0.00,0%,1,1883365604188299264,顺丰速运,SF3147873839278,服饰,福建省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 11:55:18,,1,,6.00,,2.32,42% - 0.2,1,1883363026276786176,极兔快递,JT0015142242065,生活用品,浙江省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 11:54:14,,1,,6.00,,2.32,42% - 0.2,1,1883362765651124224,极兔快递,JT0015157572609,服饰,四川省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 11:52:13,,1,,6.00,,2.32,42% - 0.2,1,1883362258027094016,极兔快递,JT0015167123529,服饰,广东省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 10:59:32,,1,,6.00,,2.32,42% - 0.2,1,1883348998804545536,极兔快递,JT0015164412004,服饰,广东省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 10:10:06,,2,,7.00,,2.81,43% - 0.2,1,1883336558230446080,极兔快递,JT0015165569773,服饰,湖北省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-26 09:23:29,,1,,6.00,,2.32,42% - 0.2,1,1883324826640523264,极兔快递,JT0015138934132,服饰,辽宁省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-25 21:47:43,,1,,6.00,,2.32,42% - 0.2,1,1883149732521779200,极兔快递,JT0015162839555,服饰,河北省,
凯泽智慧社区团寄快递_站点-凯泽智慧社区团寄快递,快递,2025-01-25 21:21:15,,1,,6.00,,2.32,42% - 0.2,1,1883143061586124800,极兔快递,JT0015165618217,生活用品,浙江省,
