姓名,订单类型,日期,退款日期,打单重量,结算重量,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
御湖台小区_站点,总计:,668.81,,,,,,,,,,,,,,
御湖台小区_站点-御湖台小区,快递,2025-01-23 10:44:52,2025-01-23 13:07:27,1,,6.00,,0.00,,2,1882258140889948160,极兔快递,JT0015147402936,服饰,浙江省,已全额退款
御湖台小区_站点-御湖台小区,快递,2025-01-23 10:47:46,2025-01-23 13:07:21,1,,7.00,,0.00,,2,1882258871025999872,极兔快递,JT0015147335326,生活用品,北京市,已全额退款
御湖台小区_站点-御湖台小区,快递,2025-01-23 10:49:00,2025-01-23 13:07:15,1,,6.00,,0.00,,2,1882259178736918528,极兔快递,JT0015146261468,生活用品,广东省,已全额退款
御湖台小区_站点-御湖台小区,快递,2025-01-23 11:23:51,2025-01-23 13:07:10,2,,8.00,,0.00,,2,1882267952663044096,极兔快递,JT0015148249774,服饰,福建省,已全额退款
御湖台小区_站点-御湖台小区,快递,2025-01-22 19:26:55,,1,,6.00,,2.32,42% - 0.2,2,1882027133836804096,极兔快递,JT0015144780661,服饰,湖北省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 19:25:44,,1,,6.00,,2.32,42% - 0.2,2,1882026833512054784,极兔快递,JT0015142758554,服饰,福建省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 19:23:31,,1,,6.00,,2.32,42% - 0.2,2,1882026277313789952,极兔快递,JT0015143232303,服饰,福建省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 19:21:14,,1,,6.00,,2.32,42% - 0.2,2,1882025701591040000,极兔快递,JT0015144607790,服饰,广东省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 19:20:10,,2,,8.00,,3.88,51% - 0.2,2,1882025433226887168,极兔快递,JT0015144935969,服饰,广东省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 19:19:04,,1,,6.00,,2.32,42% - 0.2,2,1882025158780993536,极兔快递,JT0015142693865,服饰,广东省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 18:09:12,,2,,8.00,,3.88,51% - 0.2,2,1882007573188395008,极兔快递,JT0015142338384,生活用品,山东省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 17:40:03,,1,,6.00,,2.32,42% - 0.2,2,1882000240383180800,极兔快递,JT0015139596907,服饰,河北省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 17:38:56,,1,,6.00,,2.32,42% - 0.2,2,1881999956915339264,极兔快递,JT0015143068968,生活用品,广东省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 16:50:54,,1,,6.00,,2.32,42% - 0.2,2,1881987870562795520,极兔快递,JT0015140014878,服饰,安徽省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 16:48:26,,1,,6.00,,2.32,42% - 0.2,2,1881987250242011136,极兔快递,JT0015143054561,生活用品,浙江省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 14:59:49,,5,,15.00,,7.30,50% - 0.2,2,1881959913702113280,极兔快递,JT0015140736782,生鲜类,陕西省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 11:57:47,,1,,6.00,,2.32,42% - 0.2,2,1881914104499486720,极兔快递,JT0015137977722,服饰,广东省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 11:55:26,,2,,8.00,,3.88,51% - 0.2,2,1881913515015225344,极兔快递,JT0015136804813,生活用品,江苏省,
御湖台小区_站点-御湖台小区,快递,2025-01-22 11:35:39,,2,,8.00,,3.88,51% - 0.2,2,1881908533746548736,极兔快递,JT0015137618101,生活用品,陕西省,
御湖台小区_站点-御湖台小区,快递,2025-01-21 19:57:45,,1,,6.00,,2.32,42% - 0.2,2,1881672504857796608,极兔快递,JT0015126370958,服饰,河北省,
御湖台小区_站点-御湖台小区,快递,2025-01-21 19:56:30,,3,,10.00,,5.30,55% - 0.2,2,1881672191086108672,极兔快递,JT0015125684418,生活用品,陕西省,
御湖台小区_站点-御湖台小区,快递,2025-01-21 17:38:50,,2,,8.00,,3.88,51% - 0.2,2,1881637544729976832,极兔快递,JT0015126714926,生活用品,浙江省,
御湖台小区_站点-御湖台小区,快递,2025-01-21 14:43:13,,1,,6.00,,2.32,42% - 0.2,2,1881593350867066880,极兔快递,JT0015121636461,服饰,云南省,
御湖台小区_站点-御湖台小区,快递,2025-01-21 13:44:37,,1,,6.00,,2.32,42% - 0.2,2,1881578601144066048,极兔快递,JT0015123546468,服饰,广东省,
御湖台小区_站点-御湖台小区,快递,2025-01-21 11:13:33,,3,,11.00,,5.05,55%,2,1881540581971927040,极兔快递,JT0015123679884,服饰,北京市,
御湖台小区_站点-御湖台小区,快递,2025-01-21 11:03:18,,1,,6.00,,2.32,42% - 0.2,2,1881538004551147520,极兔快递,JT0015115127325,服饰,江西省,
御湖台小区_站点-御湖台小区,快递,2025-01-20 18:54:33,,2,,8.00,,3.88,51% - 0.2,2,1881294213618253824,极兔快递,JT0015112259103,生活用品,浙江省,
御湖台小区_站点-御湖台小区,快递,2025-01-20 17:45:56,,1,,6.00,,2.32,42% - 0.2,2,1881276944251011072,极兔快递,JT0015110012892,服饰,江苏省,
御湖台小区_站点-御湖台小区,快递,2025-01-20 17:35:44,,1,,6.00,,2.32,42% - 0.2,2,1881274378301652992,极兔快递,JT0015108640085,服饰,安徽省,
御湖台小区_站点-御湖台小区,快递,2025-01-20 17:23:11,,1,,6.00,,2.32,42% - 0.2,2,1881271217067311104,极兔快递,JT0015114567164,服饰,广东省,
御湖台小区_站点-御湖台小区,快递,2025-01-20 14:48:48,,3,,10.00,,5.30,55% - 0.2,2,1881232367997472768,极兔快递,JT0015098725281,易碎品,广东省,
御湖台小区_站点-御湖台小区,快递,2025-01-20 14:38:02,,1,,7.00,,1.94,42%,2,1881229658690998272,极兔快递,JT0015111303547,服饰,上海市,
御湖台小区_站点-御湖台小区,快递,2025-01-20 14:34:00,,2,,8.00,,3.88,51% - 0.2,2,1881228643413577728,极兔快递,JT0015112993739,生活用品,浙江省,
御湖台小区_站点-御湖台小区,快递,2025-01-20 14:31:49,,1,,18.00,,0.00,0%,2,1881228092558856192,顺丰速运,SF3147093691843,文件,北京市,
御湖台小区_站点-御湖台小区,快递,2025-01-20 11:53:08,,1,,6.00,,2.32,42% - 0.2,2,1881188157332180992,极兔快递,JT0015108112202,生活用品,浙江省,
御湖台小区_站点-御湖台小区,快递,2025-01-20 11:48:15,,1,,6.00,,2.32,42% - 0.2,2,1881186927331561472,极兔快递,JT0015104151641,生活用品,江苏省,
御湖台小区_站点-御湖台小区,快递,2025-01-20 11:45:36,,1,,6.00,,2.32,42% - 0.2,2,1881186262412742656,极兔快递,JT0015096880464,服饰,浙江省,
御湖台小区_站点-御湖台小区,快递,2025-01-20 11:44:17,,1,,6.00,,2.32,42% - 0.2,2,1881185931717038080,极兔快递,JT0015108026633,服饰,江苏省,
御湖台小区_站点-御湖台小区,快递,2025-01-20 10:37:42,,1,,6.00,,2.32,42% - 0.2,2,1881169176739237888,极兔快递,JT0015106695863,生活用品,安徽省,
御湖台小区_站点-御湖台小区,快递,2025-01-20 10:36:08,,1,,6.00,,2.32,42% - 0.2,2,1881168777491828736,极兔快递,JT0015107561487,生活用品,安徽省,
御湖台小区_站点-御湖台小区,快递,2025-01-19 19:47:43,,2,,8.00,,3.88,51% - 0.2,2,1880945194177974272,极兔快递,JT0015102199669,生活用品,河北省,
御湖台小区_站点-御湖台小区,快递,2025-01-19 19:47:15,,2,,8.00,,3.88,51% - 0.2,2,1880945077614071808,极兔快递,JT0015102658744,生活用品,河北省,
御湖台小区_站点-御湖台小区,快递,2025-01-19 19:46:41,,2,,8.00,,3.88,51% - 0.2,2,1880944944730132480,极兔快递,JT0015086839354,易碎品,福建省,
御湖台小区_站点-御湖台小区,快递,2025-01-19 19:37:15,,1,,6.00,,2.32,42% - 0.2,2,1880942568468172800,极兔快递,JT0015101271820,生活用品,江苏省,
御湖台小区_站点-御湖台小区,快递,2025-01-19 19:36:21,,2,,8.00,,3.88,51% - 0.2,2,1880942343573786624,极兔快递,JT0015086975928,服饰,陕西省,
御湖台小区_站点-御湖台小区,快递,2025-01-19 19:29:39,,2,,8.00,,3.88,51% - 0.2,2,1880940654900858880,极兔快递,JT0015102148943,生活用品,湖北省,
御湖台小区_站点-御湖台小区,快递,2025-01-18 17:25:00,,2,,8.00,,3.88,51% - 0.2,2,1880546899651776512,极兔快递,JT0015075499965,服饰,江苏省,
御湖台小区_站点-御湖台小区,快递,2025-01-18 13:39:11,,1,,6.00,,2.32,42% - 0.2,2,1880490071303704576,极兔快递,JT0015076552295,易碎品,河北省,
御湖台小区_站点-御湖台小区,快递,2025-01-18 11:17:39,,3,,10.00,,5.30,55% - 0.2,2,1880454457283891200,极兔快递,JT0015077637297,生活用品,河北省,
御湖台小区_站点-御湖台小区,快递,2025-01-18 11:16:27,,1,,6.00,,2.32,42% - 0.2,2,1880454151586238464,极兔快递,JT0015072536461,生活用品,福建省,
御湖台小区_站点-御湖台小区,快递,2025-01-17 21:19:49,,6,,23.00,,0.00,0%,2,1880243590147657728,顺丰速运,SF3145796981486,食品,陕西省,
御湖台小区_站点-御湖台小区,快递,2025-01-17 21:19:17,,6,,23.00,,0.00,0%,2,1880243457645400064,顺丰速运,SF3145796471448,食品,陕西省,
御湖台小区_站点-御湖台小区,快递,2025-01-17 21:18:44,,6,,23.00,,0.00,0%,2,1880243323930988544,顺丰速运,SF3150276596101,食品,陕西省,
御湖台小区_站点-御湖台小区,快递,2025-01-17 21:18:10,,6,,23.00,,0.00,0%,2,1880243180645175296,顺丰速运,SF3151779396123,食品,陕西省,
御湖台小区_站点-御湖台小区,快递,2025-01-17 21:17:39,,6,,23.00,,0.00,0%,2,1880243050604974080,顺丰速运,SF3143996011465,食品,陕西省,
御湖台小区_站点-御湖台小区,快递,2025-01-17 21:17:02,,6,,23.00,,0.00,0%,2,1880242899333206016,顺丰速运,SF3159971796171,食品,陕西省,
御湖台小区_站点-御湖台小区,快递,2025-01-17 21:16:31,,6,,23.00,,0.00,0%,2,1880242770106699776,顺丰速运,SF3144596151409,食品,陕西省,
御湖台小区_站点-御湖台小区,快递,2025-01-17 21:15:52,,6,,23.00,,0.00,0%,2,1880242612514115584,顺丰速运,SF3151071296106,食品,陕西省,
御湖台小区_站点-御湖台小区,快递,2025-01-17 20:46:48,2025-01-17 20:50:01,4,,19.00,,0.00,,2,1880235297819906048,顺丰速运,SF3142290085429,食品,陕西省,已全额退款
御湖台小区_站点-御湖台小区,快递,2025-01-17 19:24:00,,1,,6.00,,2.32,42% - 0.2,2,1880214460890927104,极兔快递,JT0015067902557,服饰,广东省,
