姓名,订单类型,日期,退款日期,打单重量,结算重量,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
慧泽小学智慧社区服务站_站点,总计:,3557.98,,,,,,,,,,,,,,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-31 13:45:08,,3,,10.00,,5.30,55% - 0.2,2,1885202618514976768,极兔快递,JT0015169895650,服饰,山东省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-31 13:40:27,,3,,10.00,,5.30,55% - 0.2,2,1885199608447545344,极兔快递,JT0015174864669,服饰,山东省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-31 13:25:50,,1,,6.00,,2.32,42% - 0.2,2,1885195936191787008,极兔快递,JT0015163949561,生活用品,广东省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-31 13:25:32,,1,,6.00,,2.32,42% - 0.2,2,1885196152231997440,极兔快递,JT0015171291594,生活用品,广东省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-31 13:25:20,,1,,6.00,,2.32,42% - 0.2,2,1885196278505713664,极兔快递,JT0015166829626,生活用品,广东省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-31 13:25:02,,1,,6.00,,2.32,42% - 0.2,2,1885196406121607168,极兔快递,JT0015175010855,生活用品,广东省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-26 12:28:26,,1,,6.00,,2.32,42% - 0.2,2,1883371345083179008,极兔快递,JT0015162991425,服饰,江苏省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-24 18:19:17,,1,,6.00,,2.32,42% - 0.2,2,1882734869651726336,极兔快递,JT0015157778401,卡片,山东省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-24 17:44:58,,2,,8.00,,3.88,51% - 0.2,2,1882726227007315968,极兔快递,JT0015155102734,服饰,浙江省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-24 17:34:16,,1,,6.00,,2.32,42% - 0.2,2,1882240211876126720,极兔快递,JT0015159299430,浴帘,江苏省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-24 17:10:07,,1,,6.00,,2.32,42% - 0.2,2,1882717485981310976,极兔快递,JT0015152378444,服饰,河北省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-24 17:08:32,,1,,6.00,,2.32,42% - 0.2,2,1882717087358853120,极兔快递,JT0015156342919,服饰,河北省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-24 17:06:06,,1,,6.00,,2.32,42% - 0.2,2,1882716469944721408,极兔快递,JT0015159813426,服饰,河北省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-24 16:59:25,,1,,6.00,,2.32,42% - 0.2,2,1882714795482095616,极兔快递,JT0015160254914,隐形笔,河南省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-24 16:31:05,,1,,6.00,,2.32,42% - 0.2,2,1882707569338032128,极兔快递,JT0015159504766,手镯,江苏省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-24 16:29:09,,1,,6.00,,2.32,42% - 0.2,2,1882707152445186048,极兔快递,JT0015159477716,手机壳,福建省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-24 16:27:03,,1,,6.00,,2.32,42% - 0.2,2,1882706625179230208,极兔快递,JT0015159951210,服饰,广东省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 18:16:47,,1,,6.00,,2.32,42% - 0.2,2,1882371857359118336,极兔快递,JT0015154059677,服饰,河北省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 16:53:00,,1,,6.00,,2.32,42% - 0.2,2,1882350716389236736,极兔快递,JT0015151515316,服饰,广东省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 16:28:19,,3,,10.00,,5.30,55% - 0.2,2,1882344573994606592,极兔快递,JT0015147007491,沙发垫,江苏省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 16:27:48,,3,,10.00,,5.30,55% - 0.2,2,1882344449360863232,极兔快递,JT0015151003867,沙发垫,江苏省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 16:25:00,,1,,6.00,,2.32,42% - 0.2,2,1882343725172334592,极兔快递,JT0015151682526,服饰,山东省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 15:50:16,,2,,8.00,,3.88,51% - 0.2,2,1882334980245626880,极兔快递,JT0015149743747,服饰,江苏省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 13:46:03,,1,,6.00,,2.32,42% - 0.2,2,1882303711457648640,极兔快递,JT0015148495459,服饰,广东省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 13:38:10,,2,,8.00,,3.88,51% - 0.2,2,1882301739719532544,极兔快递,JT0015148221520,鞋子,福建省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 13:23:46,,1,,6.00,,2.32,42% - 0.2,2,1882298132236410880,极兔快递,JT0015144704475,服饰,陕西省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 12:56:17,,1,,6.00,,2.32,42% - 0.2,2,1882291204051509248,极兔快递,JT0015150111781,服饰,广东省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 11:59:01,,1,,6.00,,2.32,42% - 0.2,2,1882276784827080704,极兔快递,JT0015148169066,服饰,江苏省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 11:47:00,,1,,6.00,,2.32,42% - 0.2,2,1882273733416394752,极兔快递,JT0015148423604,拖鞋,浙江省,
慧泽小学智慧社区服务站_站点-慧泽小学智慧社区服务站,快递,2025-01-23 09:54:51,,1,,6.00,,2.32,42% - 0.2,2,1882245541691465728,极兔快递,JT0015141659348,服饰,广东省,
