姓名,订单类型,日期,退款日期,打单重量,结算重量,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
延安新城小象聚合快递_站点,总计:,1346.13,,,,,,,,,,,,,,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 21:37:51,,1,,6.00,,2.32,42% - 0.2,2,1881697594509041664,极兔快递,JT0015132970268,生活用品,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 21:33:54,,1,,6.00,,2.32,42% - 0.2,2,1881694840659058688,极兔快递,JT0015133559388,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 20:25:28,,1,,6.00,,2.32,42% - 0.2,2,1881648070449111040,极兔快递,JT0015132551775,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 20:24:36,,1,,6.00,,2.32,42% - 0.2,2,1881660671019130880,极兔快递,JT0015129866662,服饰,福建省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 17:27:16,,1,,6.00,,2.32,42% - 0.2,2,1881370420967055360,极兔快递,JT0015128461438,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 17:26:54,,1,,6.00,,2.32,42% - 0.2,2,1881370909410533376,极兔快递,JT0015129507641,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 17:13:03,,1,,6.00,,2.32,42% - 0.2,2,1881628273854324736,极兔快递,JT0015130793969,服饰,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 17:05:54,,0.7,,6.00,,2.32,42% - 0.2,2,1881629190737567744,极兔快递,JT0015128550604,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 17:04:30,,0.6,,6.00,,2.32,42% - 0.2,2,1881628165645475840,极兔快递,JT0015129275904,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 16:21:10,,1,,6.00,,2.32,42% - 0.2,2,1881617911364919296,极兔快递,JT0015128673563,服饰,福建省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 15:56:24,,1,,6.00,,2.32,42% - 0.2,2,1881608631580565504,极兔快递,JT0015128866689,服饰,安徽省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 14:35:59,,1,,6.00,,2.32,42% - 0.2,2,1881591461274394624,极兔快递,JT0015125506292,服饰,辽宁省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 14:33:23,,1,,6.00,,2.32,42% - 0.2,2,1881590768211795968,极兔快递,JT0015126698448,服饰,辽宁省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 14:30:18,,1,,6.00,,2.32,42% - 0.2,2,1881590004240293888,极兔快递,JT0015125068502,服饰,辽宁省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 13:28:33,,2,,8.00,,3.88,51% - 0.2,2,1881574453547835392,极兔快递,JT0015122984893,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 13:02:24,,0.8,,6.00,,2.32,42% - 0.2,2,1881567886148575232,极兔快递,JT0015121329243,生活用品,天津市,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 13:00:59,,0.5,,6.00,,2.32,42% - 0.2,2,1881567340515762176,极兔快递,JT0015122257377,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 10:56:01,,0.8,,6.00,,2.32,42% - 0.2,2,1881536005327757312,极兔快递,JT0015115518541,服饰,江苏省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 10:01:04,,7,,21.00,,10.30,50% - 0.2,2,1881521845932072960,极兔快递,JT0015112468253,生活用品,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-21 09:20:01,,8,,24.00,,11.80,50% - 0.2,2,1881512008569528320,极兔快递,JT0015121447141,数码产品,陕西省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 21:08:16,,1,,6.00,,2.32,42% - 0.2,2,1881327730132983808,极兔快递,JT0015117024718,服饰,江西省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 19:40:09,,1,,6.00,,2.32,42% - 0.2,2,1881305530537549824,极兔快递,JT0015101506970,文件,陕西省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 19:30:22,,1,,6.00,,2.32,42% - 0.2,2,1881301599547760640,极兔快递,JT0015116556892,服饰,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 19:28:12,,1,,6.00,,2.32,42% - 0.2,2,1881302580322836480,极兔快递,JT0015116551003,文件,河北省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 19:06:40,,1,,6.00,,2.32,42% - 0.2,2,1881283532676317184,极兔快递,JT0015116556164,服饰,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 19:03:26,,1,,6.00,,2.32,42% - 0.2,2,1881296169220882432,极兔快递,JT0015117306800,服饰,湖北省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 18:53:16,,1,,6.00,,2.32,42% - 0.2,2,1881288422114902016,极兔快递,JT0015117865641,服饰,福建省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 18:25:29,,1,,6.00,,2.32,42% - 0.2,2,1881281856502415360,极兔快递,JT0015115808292,其他,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 17:36:28,,1,,6.00,,2.32,42% - 0.2,2,1880517698240434176,极兔快递,JT0015107080080,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 17:36:18,,1,,6.00,,2.32,42% - 0.2,2,1880517215719313408,极兔快递,JT0015113206912,服饰,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 17:34:52,,1,,6.00,,2.32,42% - 0.2,2,1881270680313839616,极兔快递,JT0015115332713,服饰,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 17:22:23,,0.7,,6.00,,2.32,42% - 0.2,2,1881270771355402240,极兔快递,JT0015109734439,文件,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 16:26:03,,0.2,,6.00,,2.32,42% - 0.2,2,1881256725122039808,极兔快递,JT0015114025234,生活用品,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 16:12:37,,0.5,,6.00,,2.32,42% - 0.2,2,1880964737088671744,极兔快递,JT0015114579341,服饰,四川省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 16:09:06,,1,,6.00,,2.32,42% - 0.2,2,1881252414027644928,极兔快递,JT0015105186722,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 16:04:23,,1,,6.00,,2.32,42% - 0.2,2,1881251249588191232,极兔快递,JT0015112200635,服饰,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 15:48:22,,1,,6.00,,2.32,42% - 0.2,2,1881247030890119168,极兔快递,JT0015112858142,生活用品,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 15:43:11,,1,,6.00,,2.32,42% - 0.2,2,1881245816555225088,极兔快递,JT0015112569562,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 15:41:28,,1,,6.00,,2.32,42% - 0.2,2,1881245394947981312,极兔快递,JT0015110067936,服饰,湖北省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 15:24:12,,1,,6.00,,2.32,42% - 0.2,2,1881241202879545344,极兔快递,JT0015114047828,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 15:19:52,,1,,6.00,,2.32,42% - 0.2,2,1881239974388875264,极兔快递,JT0015112984415,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-20 15:19:32,,1,,6.00,,2.32,42% - 0.2,2,1881239901978411008,极兔快递,JT0015111852087,服饰,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 19:52:39,2025-01-19 20:10:24,4,,12.00,,0.00,,2,1880946238756802560,极兔快递,JT0015092482994,食品,浙江省,已全额退款
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 19:14:10,,0.5,,6.00,,2.32,42% - 0.2,2,1880936686393020416,极兔快递,JT0015101558989,服饰,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 19:11:30,,0.3,,6.00,,2.32,42% - 0.2,2,1880935967678058496,极兔快递,JT0015099678406,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 18:52:51,,0.5,,6.00,,2.32,42% - 0.2,2,1880931141372137472,极兔快递,JT0015101881219,生活用品,河南省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 18:30:41,,0.8,,6.00,,2.32,42% - 0.2,2,1880925390847135744,极兔快递,JT0015102005598,服饰,江苏省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 18:03:50,,1.2,,8.00,,3.88,51% - 0.2,2,1880918828644618240,极兔快递,JT0015101398213,服饰,陕西省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 17:49:29,,0.8,,6.00,,2.32,42% - 0.2,2,1880887651699314688,极兔快递,JT0015095182625,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 17:49:14,,0.8,,6.00,,2.32,42% - 0.2,2,1880887336254099456,极兔快递,JT0015098403973,服饰,福建省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 17:49:02,,0.8,,6.00,,2.32,42% - 0.2,2,1880886912822333440,极兔快递,JT0015100151435,服饰,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 17:48:49,,0.8,,6.00,,2.32,42% - 0.2,2,1880888504808165376,极兔快递,JT0015097596740,服饰,天津市,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 17:48:28,,0.8,,6.00,,2.32,42% - 0.2,2,1880887950346342400,极兔快递,JT0015096754091,服饰,江苏省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 17:45:11,,0.7,,6.00,,2.32,42% - 0.2,2,1880914267418710016,极兔快递,JT0015100649070,服饰,江西省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 17:43:54,,1,,6.00,,2.32,42% - 0.2,2,1880913712440987648,极兔快递,JT0015099663516,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 16:41:25,,3,,10.00,,5.30,55% - 0.2,2,1880898124180148224,极兔快递,JT0015097048965,生活用品,陕西省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 16:36:55,,9,,95.00,,18.80,19.79% - 0.2,2,1880897085704032256,极兔快递,JT0015091952202,食品,新疆维吾尔自治区,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 16:34:50,,6,,65.00,,12.80,19.69% - 0.2,2,1880896524254498816,极兔快递,JT0015096686032,食品,新疆维吾尔自治区,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 16:14:11,,0.8,,6.00,,2.32,42% - 0.2,2,1880891339612409856,极兔快递,JT0015097320591,服饰,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 15:52:19,,7,,21.00,,10.30,50% - 0.2,2,1880885964003659776,极兔快递,JT0015092251050,食品,陕西省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 15:45:18,,1,,6.00,,2.32,42% - 0.2,2,1880883223307014144,极兔快递,JT0015091904783,服饰M码,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 15:45:05,,1,,6.00,,2.32,42% - 0.2,2,1880831373220302848,极兔快递,JT0015098566708,红色卫衣,河北省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 15:44:49,,1,,6.00,,2.32,42% - 0.2,2,1880831543152529408,极兔快递,JT0015088352175,红色毛衣,山东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 15:44:39,,1,,6.00,,2.32,42% - 0.2,2,1880883148493213696,极兔快递,JT0015096682658,服饰L码,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 14:47:01,,1,,6.00,,2.32,42% - 0.2,2,1880838480971747328,极兔快递,JT0015093069894,服饰,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 14:46:49,,1,,6.00,,2.32,42% - 0.2,2,1880838327200174080,极兔快递,JT0015090628384,服饰,江西省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 14:46:37,,1,,6.00,,2.32,42% - 0.2,2,1880838208690114560,极兔快递,JT0015095317143,服饰,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 14:37:42,,1,,6.00,,2.32,42% - 0.2,2,1880867041308889088,极兔快递,JT0015091106623,其他,陕西省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 14:11:42,,0.8,,6.00,,2.32,42% - 0.2,2,1880859667332386816,极兔快递,JT0015094214903,服饰,河南省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 12:22:24,,0.7,,6.00,,2.32,42% - 0.2,2,1880833004028612608,极兔快递,JT0015093697437,服饰,山东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-19 11:20:43,,0.4,,6.00,,2.32,42% - 0.2,2,1880817368497967104,极兔快递,JT0015092287391,生活用品,浙江省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-18 20:00:39,,3,,10.00,,5.30,55% - 0.2,2,1880584991595089920,韵达快递,312616756815615,生活用品,河南省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-18 19:37:07,,0.7,,6.00,,2.32,42% - 0.2,2,1880441992953253888,极兔快递,JT0015086799106,服饰,广东省,
延安新城小象聚合快递_站点-延安新城小象聚合快递,快递,2025-01-18 17:36:07,,1.5,,8.00,,3.88,51% - 0.2,2,1880547487357652992,极兔快递,JT0015085145490,服饰,福建省,
