姓名,订单类型,日期,退款日期,打单重量,结算重量,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
香庭花园_站点,总计:,816.47,,,,,,,,,,,,,,
香庭花园_站点-香庭花园,快递,2025-01-22 18:51:04,,6,,15.00,,5.80,40% - 0.2,1,1882018096726491136,极兔快递,JT0015141412021,生活用品,陕西省,
香庭花园_站点-香庭花园,快递,2025-01-21 22:23:31,,1,,6.00,,2.32,42% - 0.2,1,1881709183052226560,极兔快递,JT0015125105125,服饰,河南省,
香庭花园_站点-香庭花园,快递,2025-01-21 22:19:12,,1,,6.00,,2.32,42% - 0.2,1,1881708104965103616,极兔快递,JT0015133931768,服饰,浙江省,
香庭花园_站点-香庭花园,快递,2025-01-21 22:17:08,,1,,6.00,,2.32,42% - 0.2,1,1881707584963682304,极兔快递,JT0015130242671,服饰,浙江省,
香庭花园_站点-香庭花园,快递,2025-01-21 22:15:48,,1,,6.00,,2.32,42% - 0.2,1,1881707245233446912,极兔快递,JT0015132626543,服饰,广东省,
香庭花园_站点-香庭花园,快递,2025-01-21 22:14:14,,1,,6.00,,2.32,42% - 0.2,1,1881706838406930432,极兔快递,JT0015133907625,服饰,广东省,
香庭花园_站点-香庭花园,快递,2025-01-21 22:11:48,,1,,6.00,,2.32,42% - 0.2,1,1881706242031427584,极兔快递,JT0015131661975,服饰,广东省,
香庭花园_站点-香庭花园,快递,2025-01-21 22:09:16,,1,,6.00,,2.32,42% - 0.2,1,1881705602949521408,极兔快递,JT0015127019656,服饰,广东省,
香庭花园_站点-香庭花园,快递,2025-01-21 22:07:37,,1,,6.00,,2.32,42% - 0.2,1,1881705187327549440,极兔快递,JT0015126069584,服饰,浙江省,
香庭花园_站点-香庭花园,快递,2025-01-21 22:03:13,,2,,7.00,,2.81,43% - 0.2,1,1881704077242081280,极兔快递,JT0015132260575,服饰,浙江省,
香庭花园_站点-香庭花园,快递,2025-01-21 21:51:38,,2,,7.00,,2.81,43% - 0.2,1,1881701164683829248,极兔快递,JT0015133690535,服饰,广东省,
香庭花园_站点-香庭花园,快递,2025-01-21 21:46:44,,1,,6.00,,2.32,42% - 0.2,1,1881699930434379776,极兔快递,JT0015128735461,服饰,广东省,
香庭花园_站点-香庭花园,快递,2025-01-21 21:34:15,,1,,6.00,,2.32,42% - 0.2,1,1881696610470797312,极兔快递,JT0015132480681,服饰,广东省,
香庭花园_站点-香庭花园,快递,2025-01-21 21:29:41,,1,,6.00,,2.32,42% - 0.2,1,1881695638403096576,极兔快递,JT0015131541585,服饰,山东省,
香庭花园_站点-香庭花园,快递,2025-01-21 21:24:02,,2,,7.00,,2.81,43% - 0.2,1,1881694220103393280,极兔快递,JT0015126724949,服饰,浙江省,
香庭花园_站点-香庭花园,快递,2025-01-21 21:20:07,,4,,10.00,,3.80,40% - 0.2,1,1881693233963802624,极兔快递,JT0015132159937,生活用品,辽宁省,
香庭花园_站点-香庭花园,快递,2025-01-21 20:17:56,,1,,6.00,,2.32,42% - 0.2,1,1881677585057521664,极兔快递,JT0015130783052,服饰,广东省,
