姓名,订单类型,日期,退款日期,打单重量,结算重量,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
柳苏_站点,总计:,378.75,,,,,,,,,,,,,,
柳苏_站点-柳苏,快递,2025-01-22 10:02:11,,1.7,,8.00,,3.88,51% - 0.2,2,1881885018895884288,极兔快递,JT0015135643865,服饰,陕西省,
柳苏_站点-柳苏,快递,2025-01-22 09:59:59,,2.2,,10.00,,5.30,55% - 0.2,2,1881884463611977728,极兔快递,JT0015135752305,服饰,陕西省,
柳苏_站点-柳苏,快递,2025-01-22 09:57:20,,0.5,,6.00,,2.32,42% - 0.2,2,1881883797162237952,极兔快递,JT0015131400322,服饰,广东省,
柳苏_站点-柳苏,快递,2025-01-21 19:45:05,,3.9,,12.00,,5.80,50% - 0.2,2,1881669321141985280,极兔快递,JT0015129268922,易碎品,陕西省,
柳苏_站点-柳苏,快递,2025-01-21 19:17:17,,1,,6.00,,2.32,42% - 0.2,2,1881662315903524864,极兔快递,JT0015122678018,鞋,浙江省,
柳苏_站点-柳苏,快递,2025-01-21 19:16:18,,0.6,,6.00,,2.32,42% - 0.2,2,1881661945693282304,极兔快递,JT0015132686111,服饰,江苏省,
柳苏_站点-柳苏,快递,2025-01-21 19:06:44,,0.5,,6.00,,2.32,42% - 0.2,2,1881659652818280448,极兔快递,JT0015126613717,服饰,浙江省,
柳苏_站点-柳苏,快递,2025-01-21 18:46:17,,0.5,,6.00,,2.32,42% - 0.2,2,1881654522471456768,极兔快递,JT0015131146040,服饰,广东省,
柳苏_站点-柳苏,快递,2025-01-21 15:03:56,,1,,6.00,,2.32,42% - 0.2,2,1881598565674590208,极兔快递,JT0015121552513,服饰,浙江省,
柳苏_站点-柳苏,快递,2025-01-20 19:54:07,,1,,6.00,,2.32,42% - 0.2,2,1881309204605247488,极兔快递,JT0015066441157,食品,安徽省,
柳苏_站点-柳苏,快递,2025-01-20 19:48:09,,1,,6.00,,2.32,42% - 0.2,2,1881307569304838144,极兔快递,JT0015114256390,服饰,江苏省,
柳苏_站点-柳苏,快递,2025-01-20 11:12:58,,1,,6.00,,2.32,42% - 0.2,2,1881178054633771008,极兔快递,JT0015091638074,服饰,河北省,
柳苏_站点-柳苏,快递,2025-01-20 11:11:00,,2.95,,10.00,,5.30,55% - 0.2,2,1881177559722676224,极兔快递,JT0015107580896,生活用品,河北省,
柳苏_站点-柳苏,快递,2025-01-20 11:03:13,,3.2,,12.00,,5.80,50% - 0.2,2,1881175598734561280,极兔快递,JT0015108013541,生活用品,山西省,
柳苏_站点-柳苏,快递,2025-01-20 11:00:29,,3.9,,12.00,,5.80,50% - 0.2,2,1881174913666306048,极兔快递,JT0015105938749,生活用品,河北省,
柳苏_站点-柳苏,快递,2025-01-20 09:45:30,,0.3,,6.00,,2.32,42% - 0.2,2,1881156034806206464,极兔快递,JT0015095263598,易碎品,浙江省,
柳苏_站点-柳苏,快递,2025-01-20 08:54:18,,0.3,,6.00,,2.32,42% - 0.2,2,1881143156514541568,极兔快递,JT0015102077871,生活用品,广东省,
