姓名,订单类型,日期,退款日期,打单重量,结算重量,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
紫玉明珠北门黄陵翡翠梨_站点,总计:,842.05,,,,,,,,,,,,,,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-27 16:07:44,,10,10.0,38.00,0.00,5.00,,,1883788948075257856,京东快递,JDVG03451469615,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-27 14:58:51,,10,10.0,39.00,0.00,5.00,,,1883771612249268224,京东快递,JDVG03451423258,生鲜类,海南省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-27 13:50:21,,6.5,6.5,27.00,0.00,3.50,,,1883754372980350976,京东快递,JDVG03451251457,生鲜类,贵州省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-27 13:26:05,,1.6,1.6,11.00,0.00,1.00,,,1883748263972380672,京东快递,JDVG03451192245,服饰,广东省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-27 09:36:59,,5,5.0,18.00,0.00,2.50,,,1883690604640411648,京东快递,JDVG03450999031,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-27 09:36:29,,5,5.0,18.00,0.00,2.50,,,1883690483471163392,京东快递,JDVG03451063132,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-26 17:30:18,,5,5.0,19.00,0.00,2.50,,,1883447331506167808,京东快递,JDVG03450310112,生鲜类,山东省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-26 17:29:28,,5,5.0,19.00,0.00,2.50,,,1883447121614807040,京东快递,JDVG03450290175,生鲜类,山东省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-26 17:28:24,,5,5.0,18.00,0.00,2.50,,,1883446860162867200,京东快递,JDVG03450318281,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-26 17:27:18,,5,5.0,18.00,0.00,2.50,,,1883446585821831168,京东快递,JDVG03450324322,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-26 17:26:16,,5,5.0,19.00,0.00,2.50,,,1883446324684464128,京东快递,JDVG03450324214,生鲜类,上海市,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-26 17:25:10,,5,5.0,18.00,0.00,2.50,,,1883446040780414976,京东快递,JDVG03450317823,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-26 17:24:15,,5,5.0,18.00,0.00,2.50,,,1883445808369836032,京东快递,JDVG03450277286,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-26 17:23:31,,5,5.0,18.00,0.00,2.50,,,1883445605961113600,京东快递,JDVG03450289597,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-26 17:22:45,,5,5.0,18.00,0.00,2.50,,,1883445437698220032,京东快递,JDVG03450312352,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 18:30:53,,5,5.0,19.00,0.00,2.50,,,1883100200589139968,京东快递,JDVG03449002213,生鲜类,北京市,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 18:29:32,,5,5.0,19.00,0.00,2.50,,,1883099849894993920,京东快递,JDVG03448986261,生鲜类,北京市,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 18:28:51,,5,5.0,19.00,0.00,2.50,,,1883099680679993344,京东快递,JDVG03448972986,生鲜类,北京市,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 18:09:15,,5,5.0,19.00,0.00,2.50,,,1883094737436876800,京东快递,JDVG03448948578,生鲜类,北京市,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 18:08:27,,5,5.0,19.00,0.00,2.50,,,1883094543089606656,京东快递,JDVG03448989078,生鲜类,北京市,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 18:07:51,,5,5.0,19.00,0.00,2.50,,,1883094391121584128,京东快递,JDVG03448959081,生鲜类,北京市,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 18:07:07,,5,5.0,19.00,0.00,2.50,,,1883094218463059968,京东快递,JDVG03448988860,生鲜类,北京市,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 18:05:45,,5,5.0,19.00,0.00,2.50,,,1883093867496284160,京东快递,JDVG03448953925,生鲜类,北京市,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 18:04:59,,5,5.0,19.00,0.00,2.50,,,1883093663304982528,京东快递,JDVG03448958802,生鲜类,北京市,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 18:04:13,,5,5.0,19.00,0.00,2.50,,,1883093489354612736,京东快递,JDVG03448953753,生鲜类,北京市,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 18:00:56,,5,,19.00,,2.50,,,1883092654591647744,京东快递,JDVG03448965104,生鲜类,海南省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 18:00:12,,5,,19.00,,2.50,,,1883092466904932352,京东快递,JDVG03448953367,生鲜类,海南省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 17:59:32,,5,,19.00,,2.50,,,1883092296943345664,京东快递,JDVG03448941200,生鲜类,海南省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 17:58:38,,5,,19.00,,2.50,,,1883092065866555392,京东快递,JDVG03448941065,生鲜类,海南省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 17:57:47,,5,,19.00,,2.50,,,1883091858294644736,京东快递,JDVG03448964742,易碎品,海南省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 17:56:43,,5,,19.00,,2.50,,,1883091591901814784,京东快递,JDVG03448934422,生鲜类,海南省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 17:55:59,,5,,19.00,,2.50,,,1883091411743875072,京东快递,JDVG03448952234,生鲜类,海南省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 17:54:06,,5,,19.00,,2.50,,,1883090935954612224,京东快递,JDVG03448952467,生鲜类,海南省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-25 17:48:10,,5,,19.00,,2.50,,,1883089441234690048,京东快递,JDVG03448927860,生鲜类,北京市,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-24 19:47:03,,5,5.0,18.00,0.00,2.50,,,1882756703419965440,京东快递,JDVG03447466396,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-24 16:41:47,,10,10.0,39.00,0.00,5.00,,,1882710342796386304,京东快递,JDVG03447076372,生鲜类,四川省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-24 11:47:42,,10.68,10.68,42.00,0.00,5.50,,,1882636347505975296,京东快递,JDVG03446211375,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-24 11:36:49,,10.68,,42.00,,5.50,,,1882633605634924544,京东快递,JDVG03446186525,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-24 11:34:27,,10,10.0,38.00,0.00,5.00,,,1882633005002203136,京东快递,JDVG03446171756,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-23 19:07:02,,10,5.0,38.00,0.00,5.00,,,1882384514308972544,京东快递,JDVG03444811955,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-23 18:03:30,,15,15.0,58.00,0.00,7.50,,,1882368530407825408,京东快递,JDVG03444652539,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-23 18:00:58,,5,5.0,18.00,0.00,2.50,,,1882367893976719360,京东快递,JDVG03444651611,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-23 18:00:09,,10,10.0,38.00,0.00,5.00,,,1882367685830189056,京东快递,JDVG03444661179,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-23 14:16:09,,10,10.0,38.00,0.00,5.00,,,1882311270210019328,京东快递,JDVG03443790725,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-23 14:15:06,,10,10.0,38.00,0.00,5.00,,,1882311054014619648,京东快递,JDVG03443790114,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-23 14:12:01,,10,10.0,38.00,0.00,5.00,,,1882310274335449088,京东快递,JDVG03443793515,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-23 10:14:14,,5,5.0,18.00,0.00,2.50,,,1882250434242224128,京东快递,JDVG03442870027,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-23 10:13:09,,5,5.0,18.00,0.00,2.50,,,1882250159725027328,京东快递,JDVG03442826529,生鲜类,陕西省,
紫玉明珠北门黄陵翡翠梨_站点-紫玉明珠北门黄陵翡翠梨,快递,2025-01-23 09:58:48,,5,5.0,19.00,0.00,2.50,,,1882246545048674304,京东快递,JDVG03442763600,生鲜类,山西省,
